date,année,île,site,île x site,identificateur,n° quadrat,genre,recouvrement %,observation 1,observation 2,observation 3,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,10,Montipora,9.88,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,11,Montipora,2.47,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,12,Montipora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,13,Montipora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,14,Montipora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,15,Montipora,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,16,Montipora,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,17,Montipora,9.88,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,18,Montipora,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,19,Montipora,6.17,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,20,Montipora,6.17,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,1,Pavona,4.94,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,2,Pavona,4.94,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,3,Pavona,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,4,Pavona,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,5,Pavona,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,6,Pavona,2.47,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,7,Pavona,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,8,Pavona,4.94,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,9,Pavona,2.47,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,10,Pavona,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,11,Pavona,4.94,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,12,Pavona,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,13,Pavona,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,14,Pavona,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,15,Pavona,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,16,Pavona,8.64,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,17,Pavona,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,18,Pavona,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,19,Pavona,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,20,Pavona,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,1,Pocillopora,17.28,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,2,Pocillopora,25.93,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,3,Pocillopora,28.40,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,4,Pocillopora,22.22,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,5,Pocillopora,18.52,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,6,Pocillopora,11.11,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,7,Pocillopora,28.40,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,8,Pocillopora,19.75,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,9,Pocillopora,12.35,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,10,Pocillopora,18.52,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,11,Pocillopora,18.52,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,12,Pocillopora,13.58,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,13,Pocillopora,7.41,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,14,Pocillopora,6.17,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,15,Pocillopora,13.58,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,16,Pocillopora,30.86,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,17,Pocillopora,28.40,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,18,Pocillopora,16.05,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,19,Pocillopora,19.75,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,20,Pocillopora,22.22,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,1,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,2,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,3,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,4,Porites,3.70,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,5,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,6,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,7,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,8,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,9,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,10,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,11,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,12,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,13,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,14,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,15,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,16,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,17,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,18,Porites,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,19,Porites,1.23,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,20,Porites,2.47,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,1,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,2,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,3,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,4,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,5,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,6,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,7,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,8,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,9,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,10,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,11,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,12,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,13,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,14,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,15,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,16,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,17,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,18,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,19,Psammocora,0.00,,,,,,
2019-02-26,2019,Tetiaroa,Tetiaroa,Tetiaroa,Moeani Mofakhami,20,Psammocora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Acropora,0.00,21,%R Nukutepipi 2019,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Acropora,11.11,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Acropora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Acropora,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Acropora,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Acropora,7.41,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Acropora,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Acropora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Acropora,8.64,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Acropora,6.17,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Acropora,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Acropora,7.41,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Acropora,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Acropora,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Acropora,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Acropora,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Acropora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Acropora,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Acropora,8.64,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Acropora,11.11,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Astrea curta,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Astrea curta,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Astrea curta,6.17,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Astrea curta,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Astrea curta,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Astrea curta,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Astrea curta,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Astrea curta,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Astrea curta,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Astrea curta,8.64,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Astrea curta,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Astrea curta,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Astrea curta,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Astrea curta,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Astrea curta,8.64,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Astreopora,6.17,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Astreopora,6.17,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Astreopora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Autres,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Autres,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Autres,7.41,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Autres,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Goniastrea stelligera,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Goniastrea stelligera,4.94,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Goniastrea stelligera,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Goniastrea stelligera,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Goniastrea stelligera,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Goniastrea stelligera,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Goniastrea stelligera,2.47,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Leptastrea,12.35,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Leptastrea,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Leptastrea,1.23,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Leptastrea,3.70,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,10,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,11,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,12,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,13,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,14,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,15,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,16,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,17,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,18,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,19,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,20,Leptastrea,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,1,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,2,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,3,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,4,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,5,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,6,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,7,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,8,Millepora,0.00,,,,,,
2019-03-05,2019,Nukutepipi,Nukutepipi,Nukutepipi,Moeani Mofakhami,9,Millepora,0.00,,,,,,
